,Unnamed: 0_x,ano,id_municipio_x,id_escola,alimentacao,internet,banheiro_chuveiro,agua_rede_publica,energia_rede_publica,quadra_esportes,equipamento_tv,especial_exclusiva_medio_integr,Unnamed: 0_y,id_municipio_y,taxa_abandono_em
0,10121,2009,2803302,28015169,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,674108.0,2803302.0,
1,10122,2009,2803302,28015142,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,937780.0,2803302.0,
2,10123,2009,2805406,28002407,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,2257696.0,2805406.0,
3,10124,2009,2805406,28030389,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,2520677.0,2805406.0,
4,10125,2009,2805406,28029984,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1465453.0,2805406.0,
5,10126,2009,2802700,28013158,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,674078.0,2802700.0,
6,10127,2009,2803500,28011058,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1200828.0,2803500.0,19.9
7,10128,2009,2803500,28011589,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1465389.0,2803500.0,
8,10129,2009,2802908,28007468,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,2257601.0,2802908.0,
9,10130,2009,2803500,28012020,0.0,1.0,,1.0,1.0,1.0,1.0,0.0,2520611.0,2803500.0,0.4
10,10131,2009,2803500,28011430,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,146647.0,2803500.0,
11,10133,2009,2805604,28003268,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,2257705.0,2805604.0,
12,10134,2009,2802908,28007093,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,146606.0,2802908.0,
13,10135,2009,2803500,28031695,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1200834.0,2803500.0,
14,10136,2009,2803500,28011694,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1993470.0,2803500.0,
15,10137,2009,2804706,28013557,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,1993502.0,2804706.0,
16,10138,2009,2803500,28011554,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,2257638.0,2803500.0,
17,10139,2009,2803500,28011651,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,1200838.0,2803500.0,
18,10140,2009,2803500,28012119,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,937798.0,2803500.0,
19,10141,2009,2804805,28020669,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1465436.0,2804805.0,
20,10143,2009,2802908,28007719,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,937761.0,2802908.0,
21,10144,2009,2802908,28007751,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1729129.0,2802908.0,
22,10145,2009,2802908,28007760,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1465364.0,2802908.0,
23,10146,2009,2802908,28007840,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,410593.0,2802908.0,
24,10147,2009,2802908,28007859,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1200798.0,2802908.0,
25,10148,2009,2802908,28007620,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,674090.0,2802908.0,
26,10149,2009,2802908,28007662,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,2520591.0,2802908.0,
27,10150,2009,2801702,28022610,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1993413.0,2801702.0,
28,10151,2009,2801702,28022530,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,2257579.0,2801702.0,
29,10152,2009,2803609,28031369,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,2520628.0,2803609.0,
30,10153,2009,2801900,28005660,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,2257581.0,2801900.0,
31,10154,2009,2801900,28005724,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,146581.0,2801900.0,
32,10155,2009,2801900,28005732,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1729100.0,2801900.0,
33,10156,2009,2801900,28005740,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,937728.0,2801900.0,
34,10157,2009,2803708,28007921,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,674133.0,2803708.0,
35,10158,2009,2804805,28033060,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1465438.0,2804805.0,
36,10159,2009,2804805,28020529,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,937839.0,2804805.0,15.5
37,10160,2009,2804805,28020910,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1993507.0,2804805.0,
38,10161,2009,2804805,28020960,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1465437.0,2804805.0,
39,10163,2009,2803906,28008189,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,674135.0,2803906.0,
40,10164,2009,2803906,28008138,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,410632.0,2803906.0,
41,10165,2009,2803906,28008090,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,410631.0,2803906.0,
42,10168,2009,2802106,28024729,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1729104.0,2802106.0,
43,10169,2009,2803005,28032691,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1993456.0,2803005.0,
44,10170,2009,2803104,28001222,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,1729139.0,2803104.0,
45,10171,2009,2803104,28027450,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,937773.0,2803104.0,
46,10172,2009,2803104,28032462,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1993457.0,2803104.0,
47,10173,2009,2803104,28001311,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,674100.0,2803104.0,
48,10174,2009,2804904,28015843,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1729205.0,2804904.0,
49,10175,2009,2805000,28004574,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,2257688.0,2805000.0,
50,10176,2009,2805000,28004680,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,146691.0,2805000.0,
51,10177,2009,2802106,28024605,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1993414.0,2802106.0,
52,10178,2009,2802106,28024613,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,937737.0,2802106.0,
53,10179,2009,2802106,28024893,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1200784.0,2802106.0,
54,10181,2009,2803203,28025679,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,2257623.0,2803203.0,
55,10182,2009,2803203,28033027,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,674105.0,2803203.0,
56,10183,2009,2805208,28004760,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1993522.0,2805208.0,
57,10184,2009,2803203,28025580,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,937776.0,2803203.0,
58,10185,2009,2803203,28030222,1.0,1.0,,0.0,1.0,0.0,1.0,0.0,1465380.0,2803203.0,
59,10186,2009,2805307,28016033,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,410687.0,2805307.0,11.3
60,10187,2009,2805406,28029992,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,674184.0,2805406.0,100.0
61,10188,2009,2805406,28002369,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1465449.0,2805406.0,
62,10189,2009,2802304,28004159,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,410576.0,2802304.0,
63,10190,2009,2800308,28021380,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1729050.0,2800308.0,
64,10192,2009,2800308,28027922,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,937677.0,2800308.0,
65,10194,2009,2801207,28000013,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,1993393.0,2801207.0,
66,10195,2009,2801207,28000170,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1465316.0,2801207.0,
67,10196,2009,2801207,28000226,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,2257563.0,2801207.0,
68,10199,2009,2800308,28019741,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,937674.0,2800308.0,
69,10200,2009,2801207,28026616,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,146569.0,2801207.0,
70,10201,2009,2801207,28026624,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1200768.0,2801207.0,
71,10203,2009,2801306,28014480,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1729081.0,2801306.0,
72,10204,2009,2800308,28031660,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,2520530.0,2800308.0,
73,10205,2009,2801405,28003942,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,2520564.0,2801405.0,
74,10206,2009,2801405,28003608,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,2257572.0,2801405.0,
75,10208,2009,2801306,28014235,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,146571.0,2801306.0,
76,10209,2009,2801306,28014499,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1729083.0,2801306.0,
77,10211,2009,2801405,28003845,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,674052.0,2801405.0,
78,10212,2009,2801405,28003721,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1993402.0,2801405.0,
79,10213,2009,2801504,28016173,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,146576.0,2801504.0,
80,10214,2009,2801603,28013042,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,937727.0,2801603.0,
81,10215,2009,2801603,28013050,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,674059.0,2801603.0,
82,10216,2009,2800308,28017625,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1729045.0,2800308.0,
83,10217,2009,2800308,28018818,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,2520521.0,2800308.0,7.5
84,10218,2009,2800308,28018907,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,146544.0,2800308.0,
85,10219,2009,2800506,28006577,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1465295.0,2800506.0,
86,10220,2009,2800209,28005317,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,146528.0,2800209.0,
87,10222,2009,2800506,28006631,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1993376.0,2800506.0,
88,10223,2009,2800506,28006674,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,2257551.0,2800506.0,
89,10224,2009,2800209,28005228,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,673989.0,2800209.0,
90,10225,2009,2800308,28018508,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,673996.0,2800308.0,11.2
91,10226,2009,2800308,28018559,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1729041.0,2800308.0,
92,10227,2009,2800308,28018958,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,673999.0,2800308.0,
93,10228,2009,2800670,28022122,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,146558.0,2800670.0,
94,10229,2009,2800670,28022238,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1465303.0,2800670.0,
95,10230,2009,2800308,28018648,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,1993341.0,2800308.0,
96,10231,2009,2800308,28017315,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,,,
97,10232,2009,2800704,28012780,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,937708.0,2800704.0,
98,10233,2009,2800704,28012828,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,146561.0,2800704.0,
99,10234,2009,2800308,28019270,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,937681.0,2800308.0,
100,10236,2009,2806503,28014782,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1729249.0,2806503.0,
101,10237,2009,2807600,28024311,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,1465517.0,2807600.0,
102,10240,2009,2806701,28021304,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1200926.0,2806701.0,
103,10241,2009,2806701,28021355,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1729255.0,2806701.0,
104,10242,2009,2806701,28021100,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,1993563.0,2806701.0,
105,10243,2009,2806701,28021398,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,2520721.0,2806701.0,
106,10244,2009,2806701,28021622,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,674206.0,2806701.0,
107,10246,2009,2806701,28021762,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,674208.0,2806701.0,
108,10247,2009,2806701,28021045,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1200924.0,2806701.0,17.8
109,10248,2009,2806701,28021576,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,674205.0,2806701.0,
110,10249,2009,2806701,28021592,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1465487.0,2806701.0,
111,10250,2009,2806701,28021177,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,2520717.0,2806701.0,5.2
112,10251,2009,2806800,28008480,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,146746.0,2806800.0,
113,10252,2009,2806909,28016130,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,2520727.0,2806909.0,
114,10253,2009,2807105,28009770,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,674223.0,2807105.0,
115,10254,2009,2805802,28012143,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,2257714.0,2805802.0,
116,10255,2009,2807105,28009851,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,2257742.0,2807105.0,
117,10256,2009,2807105,28009533,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,1465498.0,2807105.0,
118,10257,2009,2807402,28010639,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,2520740.0,2807402.0,
119,10258,2009,2806008,28004833,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1200906.0,2806008.0,
120,10259,2009,2807402,28010710,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1200943.0,2807402.0,
121,10260,2009,2807402,28010809,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,410745.0,2807402.0,
122,10261,2009,2806008,28005112,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,937875.0,2806008.0,
123,10263,2009,2806008,28005155,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,2520702.0,2806008.0,
124,10265,2009,2807402,28010388,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1200940.0,2807402.0,
125,10267,2009,2807501,28032080,0.0,1.0,,1.0,1.0,0.0,1.0,0.0,2520747.0,2807501.0,20.4
126,10269,2009,2806305,28026187,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,146738.0,2806305.0,
127,10270,2009,2806305,28026012,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,937878.0,2806305.0,
128,10271,2009,2806305,28026047,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,674196.0,2806305.0,
129,10272,2009,2807600,28028562,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1200953.0,2807600.0,17.4
130,48752,2010,2802106,28032047,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,1906408.0,2802106.0,
131,48753,2010,2805604,28003276,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1906504.0,2805604.0,
132,48754,2010,2803708,28007980,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,587905.0,2803708.0,
133,48755,2010,2800308,28017854,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,59941.0,2800308.0,12.7
134,48757,2010,2800308,28020260,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,1114142.0,2800308.0,
135,48758,2010,2801009,28006739,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,59993.0,2801009.0,5.2
136,48759,2010,2805604,28002989,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,2434406.0,2805604.0,
137,48761,2010,2805604,28032543,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,323853.0,2805604.0,
138,48762,2010,2807105,28009460,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,1378531.0,2807105.0,
139,48763,2010,2804300,28005880,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1114267.0,2804300.0,
140,48764,2010,2801207,28000064,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1642142.0,2801207.0,
141,48765,2010,2806701,28021207,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,1642317.0,2806701.0,
142,48766,2010,2800308,28030087,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,587804.0,2800308.0,
143,48767,2010,2802106,28024532,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,851364.0,2802106.0,24.6
144,48768,2010,2802106,28024540,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,587845.0,2802106.0,13.9
145,48769,2010,2806701,28028252,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,588004.0,2806701.0,
146,48770,2010,2800308,28026446,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,587803.0,2800308.0,
147,48771,2010,2802106,28024613,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,2434285.0,2802106.0,
148,48772,2010,2804003,28016718,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,2434347.0,2804003.0,
149,48773,2010,2803500,28012119,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,1114248.0,2803500.0,
150,48775,2010,2800308,28018338,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1114134.0,2800308.0,
151,48776,2010,2806701,28021428,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1378519.0,2806701.0,
152,48777,2010,2802908,28007115,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,323766.0,2802908.0,
153,48778,2010,2801108,28012879,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,59996.0,2801108.0,
154,48779,2010,2801504,28032233,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,323733.0,2801504.0,
155,48780,2010,2801702,28022548,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1378370.0,2801702.0,
156,48781,2010,2802908,28007760,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,323770.0,2802908.0,
157,48782,2010,2802908,28007778,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,60041.0,2802908.0,
158,48783,2010,2803104,28001141,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,323779.0,2803104.0,
159,48784,2010,2806701,28021118,1.0,1.0,,0.0,1.0,1.0,1.0,0.0,60150.0,2806701.0,4.6
160,48787,2010,2801306,28014405,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,323725.0,2801306.0,
161,48788,2010,2800308,28020111,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,2170733.0,2800308.0,
162,48790,2010,2807006,28006429,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,851521.0,2807006.0,
163,48791,2010,2807105,28009894,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,1378529.0,2807105.0,
164,48792,2010,2807204,28014936,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,323891.0,2807204.0,
165,48793,2010,2800308,28017170,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,59952.0,2800308.0,
166,48794,2010,2800308,28018907,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,1906369.0,2800308.0,
167,48795,2010,2805604,28003373,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,323850.0,2805604.0,
168,48796,2010,2805109,28023161,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,851472.0,2805109.0,
169,48797,2010,2801702,28022599,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,587841.0,2801702.0,
170,48798,2010,2807105,28009819,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,2434445.0,2807105.0,
171,48799,2010,2803609,28027523,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1906454.0,2803609.0,
172,48800,2010,2800308,28031407,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,1642107.0,2800308.0,
173,48801,2010,2804805,28020537,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1906480.0,2804805.0,
174,48802,2010,2807600,28024168,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,60187.0,2807600.0,
175,48803,2010,2803609,28016572,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1906455.0,2803609.0,
176,48804,2010,2807402,28010728,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,323897.0,2807402.0,
177,48805,2010,2801306,28014294,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,323724.0,2801306.0,
178,48808,2010,2803104,28001346,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,2170815.0,2803104.0,
179,48809,2010,2803104,28001362,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,2434316.0,2803104.0,
180,48810,2010,2803401,28015460,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,851405.0,2803401.0,
181,48811,2010,2803401,28015495,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1378428.0,2803401.0,
182,48812,2010,2804508,28001788,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,2434364.0,2804508.0,
183,48813,2010,2806008,28004817,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,60137.0,2806008.0,
184,48814,2010,2805901,28016807,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,2170901.0,2805901.0,
185,48815,2010,2804805,28020987,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,1642263.0,2804805.0,
186,48817,2010,2800407,28021797,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,2434264.0,2800407.0,30.4
187,48818,2010,2800308,28017447,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,851319.0,2800308.0,
188,48819,2010,2806503,28014758,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,323868.0,2806503.0,
189,48820,2010,2806503,28014766,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,587995.0,2806503.0,
190,48821,2010,2803104,28001192,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1114223.0,2803104.0,
191,48822,2010,2802908,28007476,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,1906421.0,2802908.0,
192,48824,2010,2806602,28017129,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,60148.0,2806602.0,
193,48825,2010,2802908,28007190,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,2434302.0,2802908.0,17.8
194,48830,2010,2800407,28021932,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,59975.0,2800407.0,
195,48831,2010,2800670,28022033,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,323711.0,2800670.0,7.5
196,48832,2010,2802908,28007336,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,323774.0,2802908.0,
197,48833,2010,2804102,28008278,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,2434348.0,2804102.0,
198,48834,2010,2802106,28031148,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1642165.0,2802106.0,
199,48835,2010,2803203,28028317,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,2434321.0,2803203.0,
200,48838,2010,2807303,28014014,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1642328.0,2807303.0,
201,48839,2010,2804805,28020766,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1906482.0,2804805.0,27.4
202,48840,2010,2802304,28004159,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1906410.0,2802304.0,
203,48841,2010,2800308,28032411,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,587805.0,2800308.0,
204,48842,2010,2804409,28030940,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,2434357.0,2804409.0,
205,48843,2010,2807303,28014030,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,2434450.0,2807303.0,
206,48844,2010,2807105,28010027,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,60167.0,2807105.0,
207,48845,2010,2804706,28013590,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,2434371.0,2804706.0,
208,48846,2010,2802007,28014669,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,587842.0,2802007.0,
209,48847,2010,2802007,28014693,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,1378379.0,2802007.0,27.1
210,48849,2010,2800308,28032551,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,2170740.0,2800308.0,
211,48850,2010,2800308,28032560,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,587807.0,2800308.0,
212,48851,2010,2800308,28019784,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,323678.0,2800308.0,
213,48852,2010,2804706,28013620,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,851447.0,2804706.0,13.4
214,48856,2010,2802304,28084403,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,1906414.0,2802304.0,
215,48857,2010,2800209,28086406,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1906355.0,2800209.0,
216,48859,2010,2805604,28030451,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,2170892.0,2805604.0,
217,48860,2010,2801405,28003802,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1642154.0,2801405.0,
218,48861,2010,2801702,28022475,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,1642156.0,2801702.0,
219,48863,2010,2807105,28010060,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,2434448.0,2807105.0,
220,48865,2010,2807006,28006526,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,2170924.0,2807006.0,
221,48866,2010,2800308,28017846,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,323675.0,2800308.0,
222,48868,2010,2804201,28001400,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,2170842.0,2804201.0,26.5
223,48869,2010,2801306,28014324,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1114182.0,2801306.0,
224,48870,2010,2805604,28002962,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,851481.0,2805604.0,
225,48871,2010,2802106,28024672,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,60021.0,2802106.0,
226,48872,2010,2800308,28018710,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1642112.0,2800308.0,
227,48873,2010,2803302,28014987,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,587888.0,2803302.0,
228,48874,2010,2800407,28021967,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,2170755.0,2800407.0,
229,48876,2010,2804003,28016661,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1378452.0,2804003.0,
230,48877,2010,2805604,28002911,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,2170888.0,2805604.0,
231,48878,2010,2807402,28010868,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,2170933.0,2807402.0,
232,48879,2010,2806008,28005058,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1642303.0,2806008.0,
233,48880,2010,2801702,28022602,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,60010.0,2801702.0,
234,48881,2010,2801405,28031164,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1906395.0,2801405.0,
235,48882,2010,2801306,28014227,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1378357.0,2801306.0,
236,48883,2010,2807105,28009657,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,851524.0,2807105.0,
237,48884,2010,2801306,28014251,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1642145.0,2801306.0,
238,48885,2010,2800308,28018982,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,587792.0,2800308.0,
